(49, 6), 509.340502	
(10, 1), 492.514013	
(11, 19), 511.223821	
(11, 2), 509.256224	
(12, 18), 505.788223	
(12, 29), 501.959233	
(12, 3), 512.737835	
(13, 17), 509.943548	
(13, 28), 516.538611	
(13, 39), 503.221074	
(13, 4), 511.029941	
(14, 16), 503.219784	
(14, 27), 518.199940	
(14, 38), 513.469096	
(14, 49), 493.658555	
(14, 5), 518.345285	
(15, 15), 507.568844	
(15, 26), 500.855944	
(15, 37), 491.804531	
(15, 48), 502.958395	
(15, 6), 518.423676	
(16, 14), 490.387155	
(16, 25), 493.892541	
(16, 36), 495.268465	
(16, 47), 500.940109	
(16, 7), 504.818648	
(17, 13), 490.674604	
(17, 24), 506.639457	
(17, 35), 506.567756	
(17, 46), 515.248885	
(17, 8), 506.879392	
(18, 12), 484.145173	
(18, 23), 495.090062	
(18, 34), 509.201260	
(18, 45), 483.145403	
(18, 9), 494.675623	
(19, 11), 514.779744	
(19, 22), 498.699459	
(19, 33), 501.520600	
(19, 44), 502.727373	
(20, 0), 502.086399	
(21, 1), 492.951198	
(22, 19), 499.523714	
(22, 2), 511.558907	
(23, 18), 503.306611	
(23, 29), 502.918598	
(23, 3), 508.027681	
(24, 17), 486.579654	
(24, 28), 489.538583	
(24, 39), 490.728549	
(24, 4), 489.621764	
(25, 16), 509.488456	
(25, 27), 516.527302	
(25, 38), 504.405702	
(25, 49), 489.059886	
(25, 5), 514.330868	
(26, 15), 496.196733	
(26, 26), 492.668621	
(26, 37), 466.985587	
(26, 48), 482.394579	
(26, 6), 507.295101	
(27, 14), 498.317415	
(27, 25), 495.785055	
(27, 36), 490.412491	
(27, 47), 506.306195	
(27, 7), 499.649861	
(28, 13), 504.196559	
(28, 24), 522.601867	
(28, 35), 506.681088	
(28, 46), 522.809075	
(28, 8), 518.582273	
(29, 12), 495.860475	
(29, 23), 497.596760	
(29, 34), 513.161705	
(29, 45), 492.577117	
(29, 9), 498.021574	
(31, 0), 512.073125	
(32, 1), 479.782274	
(33, 19), 504.739641	
(33, 2), 504.242133	
(34, 18), 497.456781	
(34, 29), 489.813294	
(34, 3), 507.955473	
(35, 17), 481.952067	
(35, 28), 491.102435	
(35, 39), 497.057231	
(35, 4), 490.388954	
(36, 16), 489.381371	
(36, 27), 504.590722	
(36, 38), 495.672708	
(36, 49), 481.076780	
(36, 5), 499.309816	
(37, 15), 505.433641	
(37, 26), 499.297717	
(37, 37), 486.535942	
(37, 48), 502.034518	
(37, 6), 522.461039	
(38, 14), 514.376389	
(38, 25), 500.700947	
(38, 36), 505.881822	
(38, 47), 524.929589	
(38, 7), 519.134599	
(39, 13), 490.951567	
(39, 24), 508.117198	
(39, 35), 497.516919	
(39, 46), 507.083510	
(39, 8), 502.885138	
(42, 0), 488.127380	
(43, 1), 499.244982	
(44, 19), 499.097837	
(44, 2), 493.250780	
(45, 18), 515.914057	
(45, 29), 510.037181	
(45, 3), 522.176485	
(46, 17), 495.438834	
(46, 28), 505.641442	
(46, 39), 500.734400	
(46, 4), 497.527544	
(47, 16), 498.303580	
(47, 27), 506.220020	
(47, 38), 505.679354	
(47, 49), 480.337207	
(47, 5), 508.382227	
(48, 15), 499.961577	
(48, 26), 493.457070	
(48, 37), 477.591738	
(48, 48), 485.822723	
(48, 6), 506.092506	
(49, 14), 498.995684	
(49, 25), 489.912952	
(49, 36), 497.229068	
(49, 47), 498.133040	
(49, 7), 504.199654	
(10, 2), 495.446568	
(11, 3), 524.871663	
(12, 19), 503.019746	
(12, 4), 499.066264	
(13, 18), 514.333233	
(13, 29), 516.437497	
(13, 5), 531.779952	
(14, 17), 504.442730	
(14, 28), 508.013364	
(14, 39), 510.648429	
(14, 6), 514.881016	
(15, 16), 505.929478	
(15, 27), 519.143244	
(15, 38), 516.829065	
(15, 49), 493.625406	
(15, 7), 519.196108	
(16, 15), 488.958619	
(16, 26), 486.576621	
(16, 37), 476.479139	
(16, 48), 482.215617	
(16, 8), 498.514101	
(17, 14), 495.055527	
(17, 25), 498.080303	
(17, 36), 495.674279	
(17, 47), 507.759612	
(17, 9), 497.806283	
(18, 13), 483.585031	
(18, 24), 506.373395	
(18, 35), 494.812484	
(18, 46), 505.624131	
(19, 12), 488.656924	
(19, 23), 498.588055	
(19, 34), 499.988561	
(19, 45), 489.512961	
(20, 1), 498.325531	
(21, 2), 489.802438	
(22, 3), 510.777653	
(23, 19), 501.960002	
(23, 4), 496.046677	
(24, 18), 494.448613	
(24, 29), 490.615763	
(24, 5), 498.736043	
(25, 17), 496.097748	
(25, 28), 503.068864	
(25, 39), 501.774081	
(25, 6), 513.665875	
(26, 16), 500.656449	
(26, 27), 505.966886	
(26, 38), 501.912832	
(26, 49), 488.079149	
(26, 7), 512.159180	
(27, 15), 487.297730	
(27, 26), 494.638064	
(27, 37), 476.979649	
(27, 48), 484.957329	
(27, 8), 503.782886	
(28, 14), 513.610500	
(28, 25), 504.000145	
(28, 36), 505.823724	
(28, 47), 517.173836	
(28, 9), 511.253247	
(29, 13), 489.634400	
(29, 24), 505.239654	
(29, 35), 500.672322	
(29, 46), 499.284944	
(30, 0), 517.547533	
(31, 1), 497.785057	
(32, 2), 487.861483	
(33, 3), 514.308253	
(34, 19), 493.257048	
(34, 4), 490.675721	
(35, 18), 497.479287	
(35, 29), 488.448748	
(35, 5), 498.480656	
(36, 17), 495.119509	
(36, 28), 484.608802	
(36, 39), 494.839408	
(36, 6), 508.943358	
(37, 16), 505.986220	
(37, 27), 522.707070	
(37, 38), 507.997266	
(37, 49), 494.675892	
(37, 7), 514.517404	
(38, 15), 507.914747	
(38, 26), 500.966280	
(38, 37), 490.229818	
(38, 48), 494.519186	
(38, 8), 518.728045	
(39, 14), 491.156740	
(39, 25), 488.072605	
(39, 36), 494.014228	
(39, 47), 505.821009	
(39, 9), 486.470080	
(41, 0), 489.711529	
(42, 1), 484.091661	
(43, 2), 508.123960	
(44, 3), 504.843428	
(45, 19), 512.780728	
(45, 4), 511.245094	
(46, 18), 504.166045	
(46, 29), 496.202804	
(46, 5), 507.521651	
(47, 17), 493.538784	
(47, 28), 493.684191	
(47, 39), 495.978120	
(47, 6), 505.328300	
(48, 16), 496.355272	
(48, 27), 501.349936	
(48, 38), 502.425097	
(48, 49), 490.141458	
(48, 7), 503.907698	
(49, 15), 493.904888	
(49, 26), 490.771844	
(49, 37), 482.062765	
(49, 48), 486.062473	
(49, 8), 501.215305	
(0, 40), 521.808357	
(10, 3), 513.300399	
(11, 4), 505.106433	
(12, 5), 511.427589	
(13, 19), 516.820635	
(13, 6), 528.365096	
(14, 18), 507.205238	
(14, 29), 516.989226	
(14, 7), 511.234613	
(15, 17), 507.941640	
(15, 28), 510.739815	
(15, 39), 518.347132	
(15, 8), 519.445693	
(16, 16), 496.962225	
(16, 27), 496.389357	
(16, 38), 498.229567	
(16, 49), 483.788515	
(16, 9), 499.979023	
(17, 15), 492.068624	
(17, 26), 492.108584	
(17, 37), 484.217547	
(17, 48), 487.561584	
(18, 14), 494.817340	
(18, 25), 488.723096	
(18, 36), 491.674263	
(18, 47), 509.494361	
(19, 13), 495.465501	
(19, 24), 509.988935	
(19, 35), 500.035843	
(19, 46), 509.385680	
(20, 2), 505.026449	
(21, 3), 504.017035	
(22, 4), 497.782161	
(23, 5), 512.516739	
(24, 19), 493.243454	
(24, 6), 505.382039	
(25, 18), 503.356293	
(25, 29), 508.425155	
(25, 7), 511.950496	
(26, 17), 497.321893	
(26, 28), 496.377812	
(26, 39), 499.588757	
(26, 8), 498.737952	
(27, 16), 497.401507	
(27, 27), 502.635994	
(27, 38), 499.633659	
(27, 49), 485.330678	
(27, 9), 494.843040	
(28, 15), 506.496601	
(28, 26), 498.173837	
(28, 37), 486.127590	
(28, 48), 505.121428	
(29, 14), 501.294449	
(29, 25), 491.538737	
(29, 36), 494.548149	
(29, 47), 510.359337	
(30, 1), 510.824738	
(31, 2), 514.447033	
(32, 3), 490.886799	
(33, 4), 502.853602	
(34, 5), 506.046383	
(35, 19), 490.364862	
(35, 6), 501.935319	
(36, 18), 494.262287	
(36, 29), 495.567973	
(36, 7), 513.075083	
(37, 17), 503.600916	
(37, 28), 505.493163	
(37, 39), 509.730417	
(37, 8), 515.482457	
(38, 16), 506.597015	
(38, 27), 512.940684	
(38, 38), 518.054974	
(38, 49), 490.954606	
(38, 9), 508.364118	
(39, 15), 489.537028	
(39, 26), 486.374014	
(39, 37), 475.713333	
(39, 48), 482.670393	
(40, 0), 503.515137	
(41, 1), 490.589541	
(42, 2), 497.131044	
(43, 3), 516.576611	
(44, 4), 490.916008	
(45, 5), 522.038266	
(46, 19), 505.704471	
(46, 6), 507.854433	
(47, 18), 500.528802	
(47, 29), 498.061088	
(47, 7), 505.923122	
(48, 17), 493.932853	
(48, 28), 493.042230	
(48, 39), 497.678053	
(48, 8), 505.166179	
(49, 16), 494.001509	
(49, 27), 506.127972	
(49, 38), 500.186163	
(49, 49), 480.308192	
(49, 9), 497.104521	
